h3_index,hazard_baseline,hazard_enhanced,vulnerability,risk_baseline,risk_enhanced,risk_category,burned
8928302f023ffff,0.9559823076960648,0.9612695880807307,0.1573533839636905,0.1504270511253938,0.15125902258588583,Low,0
8928302f027ffff,0.9591718719308133,0.9673287769963864,0.15582797033764478,0.149465806007938,0.1507368799685431,Low,0
8928302f02bffff,0.9615647194291679,0.9803527880357465,0.16475466623801496,0.15842227441580306,0.16151769638833685,Low,0
8928302f02fffff,0.9646798076385343,0.9843985194463474,0.1632843036544916,0.15751707063980697,0.16073682676630932,Low,0
8928302f033ffff,0.9566421121190305,0.9715575714895878,0.1603005635299899,0.15335026966920037,0.15574122621160935,Low,0
8928302f037ffff,0.8071998773674218,0.9881325158349418,0.16486503797374946,0.1330790384345859,0.16290850474622426,Low,0
8928302f03bffff,0.9647485298376103,0.9798323581587117,0.1602813946370082,0.15463123983637547,0.15704889687614682,Low,0
8928302f043ffff,0.8671619405237412,0.9545821336153105,0.16175173643331534,0.14026494964859845,0.1544053176804955,Low,0
8928302f047ffff,0.896601589843157,0.9644205061183203,0.15729332111680275,0.14102944178503557,0.15169690436049837,Low,0
8928302f04bffff,0.9599659638697879,0.9677566584534353,0.16172923214224066,0.15525455821934675,0.15651454127221476,Low,0
8928302f04fffff,0.9545656637278124,0.9630302168736836,0.16324488269443455,0.15582795979938177,0.15720975478474034,Low,0
8928302f053ffff,0.9517990341228513,0.9728778717188739,0.15730124086516242,0.14971916912178757,0.15303489643163717,Low,0
8928302f057ffff,0.9538995137618095,0.9817960767400445,0.1602654130413979,0.15287709957302503,0.15734795376116723,Low,0
8928302f05bffff,0.9598531909176511,0.9800456695294544,0.19795948153551396,0.19001204002426691,0.19400933262117645,Moderate,0
8928302f063ffff,0.9443494247343065,0.9710555718204291,0.16025014104890675,0.15133212851312658,0.15561179235055056,Low,0
8928302f067ffff,0.957554179214681,0.9731831831863735,0.1542949559354335,0.1477457798877194,0.1501572563668464,Low,0
8928302f06bffff,0.8909970666297828,0.9457842442815725,0.16174764889114912,0.14411668069627792,0.1529783778708366,Low,0
8928302f06fffff,0.9604703695375835,0.9747666856857307,0.16324047789119187,0.15678764212364477,0.1591213796037519,Low,0
8928302f073ffff,0.9629039435394007,0.9705168858078805,0.15876130358802704,0.15287188530636722,0.15408052594505148,Low,0
8928302f077ffff,0.964958567260732,0.9743414353574515,0.16026312206261015,0.1546472726502681,0.15615100038535004,Low,0
8928302f07bffff,0.9602262583913235,0.9630533545539076,0.16173799872138847,0.15530507335193952,0.15576232222746877,Low,0
8928302f083ffff,0.9530175694104764,0.9885326649163241,0.15606681126887886,0.1487344131411105,0.15427714084861782,Low,0
8928302f087ffff,0.9456415881504097,0.9637277818630452,0.15588929100263135,0.14741539671936968,0.15023484063416867,Low,0
8928302f08bffff,0.8826297441799925,0.9739118342005592,0.1618378367193625,0.14284288842225432,0.15761578440240492,Low,0
8928302f08fffff,0.864920402080281,0.9843498706198629,0.16637210278765813,0.1438986260380431,0.1637683578537858,Low,0
8928302f093ffff,0.851951245384819,0.9777350345954395,0.15638090680876401,0.13322890831013381,0.15289909132873308,Low,0
8928302f097ffff,0.9576208449159249,0.9814444346402739,0.16485810893671946,0.15787156157122287,0.1617990735212633,Low,0
8928302f09bffff,0.9612813469174627,0.9780698952821646,0.16418664391945476,0.1578295582127513,0.16058601362503117,Low,0
8928302f0a3ffff,0.9599305888568037,0.9809138292443513,0.15437313095583696,0.14818749050210506,0.15142673901832973,Low,0
8928302f0a7ffff,0.963928842031248,0.9813862351881403,0.15743034596196245,0.15175165108369323,0.15449997452797679,Low,0
8928302f0abffff,0.9518058064238888,0.9682008257735459,0.16477102022990797,0.15683001378521444,0.15953143785014653,Low,0
8928302f0afffff,0.9678219893815398,0.9857011705141355,0.1648339997271588,0.159529969533655,0.1624770664715871,Low,0
8928302f0b3ffff,0.8154650710935725,0.9757149750253492,0.16036349120095988,0.13077082575300422,0.1564690598121224,Low,0
8928302f0b7ffff,0.9642773168183408,0.9848368964091787,0.16647912722866237,0.16053204611031374,0.16395478697678464,Low,0
8928302f0bbffff,0.9500488599765156,0.9647470814772322,0.1588190374217705,0.15088584544512063,0.15322020283567642,Low,0
8928302f0c3ffff,0.8627382828223672,0.9715970833277905,0.16184312416886032,0.1396282590320497,0.15724630739912213,Low,0
8928302f0c7ffff,0.8577054347055922,0.9709540612326736,0.1573885219392167,0.1349929906275465,0.15281702456829022,Low,0
8928302f0cbffff,0.8285604483400626,0.9721726150424436,0.16031789092811116,0.13283306358432903,0.15585666326167108,Low,0
8928302f0cfffff,0.9461921820410157,0.9738672653035724,0.16478048661307618,0.15591400818620693,0.1604743218732684,Low,0
8928302f0d3ffff,0.9513701157505576,0.9754343536366546,0.15581071211299505,0.1482336552181169,0.1519831212596062,Low,0
8928302f0d7ffff,0.9682517016424442,0.9736135183498105,0.16214156534392823,0.15699384655122808,0.15786321990524765,Low,0
8928302f0dbffff,0.959172039059602,0.9873966692018685,0.16354340101718987,0.15686625742840019,0.16148220943431876,Low,0
8928302f103ffff,0.878721600786805,0.9709172058315768,0.160290487675944,0.14085071392150314,0.15562879241570834,Low,0
8928302f107ffff,0.9665503650865462,0.9755574000031736,0.16177668815923613,0.156365317002802,0.1578224452817486,Low,0
8928302f10bffff,0.9600924368509568,0.975757891890134,0.16176778266444525,0.1553120246622832,0.15784619058840046,Low,0
8928302f10fffff,0.8816381533094756,0.9797868615068143,0.1573330915049156,0.13871085624886453,0.15415289593676568,Low,0
8928302f113ffff,0.9568141642786205,0.9709804395776683,0.16624628103792813,0.15906679645573388,0.16142188704036003,Low,0
8928302f117ffff,0.9574802975536695,0.9703300820646075,0.16178483719454612,0.154905794056706,0.1569846943517931,Low,0
8928302f11bffff,0.9479922978703657,0.9685231825376144,0.1528170085746396,0.14486934711234795,0.14800681549058783,Low,0
8928302f123ffff,0.952463768204446,0.9593673918487416,0.16324871630161297,0.15548848748317287,0.1566154951809336,Low,0
8928302f127ffff,0.9567692445076954,0.968284840415278,0.16178740233768277,0.1547932107054873,0.15665628905374554,Low,0
8928302f12bffff,0.9584481528470346,0.9669984646913081,0.15875818288828078,0.1521614871386244,0.15351891911014942,Low,0
8928302f12fffff,0.8257583809820053,0.9564767478225422,0.15578709719838443,0.12864250116042422,0.14900673608102502,Low,0
8928302f133ffff,0.9605298502219497,0.96893533555882,0.16477641139890842,0.15827266176110386,0.1596576874709795,Low,0
8928302f137ffff,0.8595523430389704,0.962184235534849,0.1617705935439319,0.1390502927154916,0.15565311488108688,Low,0
8928302f13bffff,0.9722621810280894,0.9675868111088543,0.15585080699466144,0.15152784552361734,0.15079918534870598,Low,0
8928302f143ffff,0.9442980346609504,0.961609249493477,0.15428794628133632,0.1456938044453402,0.14836471622948572,Low,0
8928302f147ffff,0.8761807173045826,0.9659934178897353,0.16027754877118053,0.1404320976501532,0.15482705714846143,Low,0
8928302f14bffff,0.9450010265728601,0.9623616915406392,0.1662115127481463,0.15707005017522627,0.1599555925618346,Low,0
8928302f14fffff,0.9428671500039879,0.9612865785303537,0.15875872714512995,0.14968838860158942,0.15261263362917596,Low,0
8928302f153ffff,0.9424714324072232,0.971223452149925,0.16327507859218082,0.1538820971971746,0.15857658548034817,Low,0
8928302f157ffff,0.8663187140191807,0.9717889669464975,0.1647595830245117,0.14273431008813142,0.16011154498192592,Low,0
8928302f15bffff,0.8524323083916111,0.9584483804828047,0.15877401413485046,0.13534409938157285,0.15217669671030135,Low,0
8928302f163ffff,0.8653904826443808,0.9690746329294916,0.15727717114470013,0.13610616704585493,0.1524133168952391,Low,0
8928302f167ffff,0.9667238792034786,0.9656546784505349,0.16323036689321133,0.1577986934868123,0.15762416745562682,Low,0
8928302f16bffff,0.9464114820441909,0.9586189062159012,0.16471304950749407,0.15588632129640564,0.15789704335835955,Low,0
8928302f16fffff,0.9481283581679728,0.9665572681643054,0.15576989391752016,0.14768985377201768,0.15056052312716195,Low,0
8928302f173ffff,0.9541373304940802,0.9668751160440273,0.16621821117561092,0.1585950002905987,0.16071225221904945,Low,0
8928302f177ffff,0.9681187060744938,0.9707192224440252,0.16326433937352053,0.15805926098239972,0.1584838325695013,Low,0
8928302f17bffff,0.9532204877766072,0.9688846651241378,0.15430678445345067,0.14708838834395804,0.14950547718156407,Low,0
8928302f183ffff,0.9476469580192125,0.9829960621157603,0.1604054311901428,0.15200771891709894,0.15767790720189093,Low,0
8928302f187ffff,0.8672906797157194,0.9831930639022827,0.1619817891507697,0.1404852960141394,0.1592593715715188,Low,0
8928302f18bffff,0.8816133469904412,0.9751297358601334,0.16032277507157208,0.14134269832964436,0.15633550530790566,Low,0
8928302f18fffff,0.8667721764332724,0.9771518382650719,0.15736684310581706,0.13640120109726236,0.1537713000228203,Low,0
8928302f193ffff,0.9412292757321744,0.9760121846288965,0.1633490339910413,0.15374889295493815,0.1594306475226161,Low,0
8928302f197ffff,0.9467009873616575,0.9828375940121364,0.16227228752557474,0.15362333482189638,0.1594873046464815,Low,0
8928302f19bffff,0.9504004593673143,0.9716165037460025,0.1558670856243545,0.14813614977763104,0.15144303278341412,Low,0
8928302f1a3ffff,0.9639323360130662,0.9788059540692852,0.16189803358777274,0.15605874971218361,0.15846675922782108,Low,0
8928302f1a7ffff,0.9381457158626713,0.9601013846621094,0.1632768610201951,0.1531774876656008,0.1567623403487721,Low,0
8928302f1abffff,0.8633962431535473,0.9707300110685914,0.1573811727691458,0.13588231331197984,0.15277462758418078,Low,0
8928302f1afffff,0.9609245950526034,0.9745826768721011,0.15734717862955078,0.15119877390727074,0.15334783454706025,Low,0
8928302f1b3ffff,0.8575401071642624,0.9905101699645601,0.16195855463585496,0.13888595629860012,0.16042159547957519,Low,0
8928302f1b7ffff,0.9374663918513265,0.9699050729958674,0.16331620207386147,0.15310345068904505,0.15840121289385642,Low,0
8928302f1bbffff,0.9642693327807441,0.9823989540223422,0.1574051203172111,0.1517809303445499,0.1546346255573891,Low,0
8928302f1c3ffff,0.801389535794157,0.9711782380849379,0.1573591347147551,0.1261059639220278,0.15282376719884624,Low,0
8928302f1c7ffff,0.9518726343653453,0.9751151229827435,0.16180029927269463,0.1540132771098011,0.1577739187239383,Low,0
8928302f1cbffff,0.9638052643553174,0.9656205327532607,0.16482105191120341,0.1588553975085989,0.15915459195544907,Low,0
8928302f1cfffff,0.9542295346042547,0.9774630043314677,0.15881915731984755,0.15154993057555805,0.1552398506592502,Low,0
8928302f1d3ffff,0.9403930620041728,0.969088941023824,0.1633585755988131,0.153621271112008,0.1583089890342141,Low,0
8928302f1d7ffff,0.9455964524262699,0.9765546680790109,0.1648182056245081,0.15585151053379834,0.1609539880870197,Low,0
8928302f1dbffff,0.9473165477660694,0.9768768277971716,0.15585890880020958,0.1476477234232012,0.15225495641267742,Low,0
8928302f203ffff,0.9434235442833656,0.9742654875621688,0.1934861369709578,0.18253937711083773,0.18850686557253077,Low,0
8928302f207ffff,0.9286237863273459,0.9652141795042426,0.19505332997541963,0.18113116181753136,0.18826823985179494,Low,0
8928302f20bffff,0.9446993729716766,0.9765527650699288,0.1994969683273604,0.1884646608886078,0.19481931604315184,Moderate,0
8928302f20fffff,0.9413057077156008,0.9708564800736496,0.19798968244077234,0.18636881815029827,0.19221956618534788,Low,0
8928302f213ffff,0.8263120490754726,0.9692983775210064,0.1964504945571454,0.1623294106994048,0.19041914563744033,Low,0
8928302f217ffff,0.9175343521593757,0.9622094556762508,0.1964504945571454,0.18025007725487938,0.18902652343516113,Low,0
8928302f21bffff,0.8553823053876444,0.9736812003966979,0.19796951000685414,0.16933961586612523,0.19275919014541984,Low,0
8928302f223ffff,0.9538634517030529,0.9695107273621062,0.19350861380716772,0.18458079430037802,0.18760867692302008,Low,0
8928302f227ffff,0.9502239990117893,0.9794693406362435,0.1980020369885069,0.18814628739969927,0.19393692461376594,Moderate,0
8928302f22bffff,0.9373156041323933,0.974906159493696,0.19801565765963464,0.18560316578691363,0.19304668432857286,Moderate,0
8928302f22fffff,0.8760660907804225,0.9669866057158213,0.1964973860967472,0.17214469688634865,0.19001034041372478,Low,0
8928302f233ffff,0.9323012800194513,0.9697493128891146,0.19498750505125698,0.1817871005470861,0.1890889990454192,Low,0
8928302f237ffff,0.8527038146651973,0.976257200388173,0.16173955376773974,0.13791593447999845,0.15789940395332597,Low,0
8928302f23bffff,0.8347631550691232,0.9704436210547106,0.19946964515628354,0.1665099103311777,0.19357404473596201,Moderate,0
8928302f243ffff,0.9471340647307077,0.9849858157304904,0.196555083103276,0.18616401480308784,0.19360396886645462,Moderate,0
8928302f247ffff,0.9488035753292292,0.9795580231110499,0.19354482089795652,0.18363601805443647,0.18958838214218451,Low,0
8928302f24bffff,0.9539143883334158,0.9829938387099668,0.19808419824593934,0.1889553668082903,0.194715546421562,Moderate,0
8928302f24fffff,0.8671004915816802,0.9777514940661824,0.2025866014678751,0.17566294172065644,0.19807935226300516,Moderate,0
8928302f253ffff,0.8582575851156695,0.9800340125102014,0.1921073159877278,0.1648775611026801,0.18827170372001803,Low,0
8928302f257ffff,0.9511072530253691,0.9776260653789497,0.19668122881716066,0.18706494326194376,0.19228069586241767,Low,0
8928302f25bffff,0.9609758910731565,0.9837280957735901,0.2026357185856994,0.19472804023114185,0.19933844958002314,Moderate,0
8928302f263ffff,0.8521542592734606,0.9796575607588139,0.1936433288616539,0.1650139874693498,0.18970415120982467,Low,0
8928302f267ffff,0.9220909078110644,0.9633952472506242,0.1935297161745334,0.17845199167579315,0.18644560876430774,Low,0
8928302f26bffff,0.9583296775900763,0.9812714952471261,0.19803058804400142,0.18977858959318109,0.19432177123460492,Moderate,0
8928302f26fffff,0.853770206023805,0.9799322652003508,0.20248594786500002,0.1728764694256265,0.1984225135625896,Moderate,0
8928302f273ffff,0.824129799911882,0.9733843964192138,0.19357053053858986,0.1595272426016049,0.18841853403285228,Low,0
8928302f277ffff,0.9338578294146066,0.9668713444543048,0.19947549940831294,0.18628175689884177,0.1928671442986094,Moderate,0
8928302f27bffff,0.9586736838692269,0.9828570242222181,0.19810911177231447,0.18992199199082513,0.1947129320678438,Moderate,0
8928302f283ffff,0.9335704329967204,0.9592433572968865,0.1964504945571454,0.1834003732661341,0.18844383194162986,Low,0
8928302f287ffff,0.9362138051231568,0.9597424794782993,0.1949604283319823,0.18252464445712566,0.18711180488748796,Low,0
8928302f28bffff,0.9254229617682328,0.962699972968048,0.1994306270074716,0.1845576815125501,0.1919918592290938,Low,0
8928302f28fffff,0.9471372291616483,0.9722211388465077,0.1964504945571454,0.18606557708229016,0.19099332354530757,Low,0
8928302f293ffff,0.9357589996981504,0.9579922021274632,0.1964504945571454,0.1838303182770013,0.18819804188982892,Low,0
8928302f297ffff,0.8028843416122529,0.9678242076579466,0.1934703621068192,0.1553343243016177,0.18724529991132832,Low,0
8928302f29bffff,0.8594513678116603,0.968890086444967,0.1964504945571454,0.16883964625441572,0.1903389366536291,Low,0
8928302f2a3ffff,0.8492078714732075,0.9624913929254855,0.15876618578121954,0.13482549468918928,0.1528110873020324,Low,0
8928302f2a7ffff,0.9061651464991716,0.9620060539532549,0.16028906495665116,0.145248364028659,0.15419905087080493,Low,0
8928302f2abffff,0.8586261601225849,0.9776509620636973,0.1994306270074716,0.17123635347826482,0.194973544358821,Moderate,0
8928302f2afffff,0.9473046624057213,0.9751717111989301,0.16028734946084452,0.1518409534689132,0.15630768885727267,Low,0
8928302f2b3ffff,0.9386349637663591,0.9678992401944564,0.1587547687493458,0.14901277661277892,0.15365862004973843,Low,0
8928302f2b7ffff,0.9437353502920618,0.9661664162221615,0.1602643519809724,0.1512471343560933,0.15484203460162319,Low,0
8928302f2bbffff,0.8500696544412982,0.9637768292729718,0.1994306270074716,0.16952992418525284,0.1922066173571817,Low,0
8928302f2c3ffff,0.9533174256861208,0.9738945233313917,0.19807803439904553,0.18883124183826497,0.19290711289347745,Moderate,0
8928302f2c7ffff,0.9545634022343961,0.9770927573348124,0.19350200127478107,0.18470992867601946,0.18906940397538022,Low,0
8928302f2cbffff,0.9531783100146449,0.9874747764025351,0.1999112195938625,0.1905510384454444,0.19740728686880746,Moderate,0
8928302f2cfffff,0.8631010428174594,0.9832075387585835,0.1998125658834804,0.17245843398206423,0.19645722111533406,Moderate,0
8928302f2d3ffff,0.9615571966080232,0.9791587132222064,0.19530351603742127,0.1877955013686329,0.19123313945097395,Low,0
8928302f2d7ffff,0.8670736016170093,0.958872595058658,0.19501988621601862,0.1690965951282626,0.18699922438399796,Low,0
8928302f2dbffff,0.9439857140601462,0.9771289613261193,0.19966868364753132,0.18848438490846428,0.19510205346186577,Moderate,0
8928302f303ffff,0.8586511637298956,0.9635954830948814,0.15726387507238068,0.1350348093435726,0.15153875967374375,Low,0
8928302f307ffff,0.9221061484743269,0.9596274458406924,0.15876908562147712,0.14640195003921092,0.15235917211340028,Low,0
8928302f30bffff,0.9340207578037107,0.9676785525647363,0.19646530630312972,0.18350267427538738,0.19011526323260014,Low,0
8928302f30fffff,0.8345808467243079,0.9605345870788211,0.19650985393072848,0.16400336028317744,0.18875451140227173,Low,0
8928302f313ffff,0.9368829431739791,0.9626040881027332,0.15876417971884957,0.14874345196559835,0.15282704844164163,Low,0
8928302f317ffff,0.9325190296024787,0.9574863900025113,0.16173915467498465,0.15082483956624188,0.15486303933180887,Low,0
8928302f31bffff,0.9511459696298279,0.969994974416263,0.16174250931514084,0.1538407358529111,0.15688942118516222,Low,0
8928302f323ffff,0.9387832342129397,0.9731935615515505,0.19210169516156073,0.18034185068155822,0.18695213289436954,Low,0
8928302f327ffff,0.9334602212292542,0.9707143655155492,0.1964877175815243,0.1834134683224809,0.1907334501037478,Low,0
8928302f32bffff,0.922148214895675,0.9633415436819023,0.19946671991131049,0.18393787969731057,0.1921545778725275,Low,0
8928302f32fffff,0.7827308243393132,0.9634853064517432,0.19797328214792362,0.1549597903328037,0.19074434841954963,Low,0
8928302f333ffff,0.8026290892257333,0.9641850038255108,0.16026430438046363,0.1286327926602872,0.15452443893217013,Low,0
8928302f337ffff,0.9496356539825713,0.9719181632879645,0.20097840271271777,0.19085625689646432,0.19533456002509353,Moderate,0
8928302f33bffff,0.9292555548349429,0.9680425572439652,0.19651445306899312,0.18261214711971255,0.19023435368430727,Low,0
8928302f343ffff,0.9303155404013682,0.9623980457781116,0.19500836911464023,0.181419316295676,0.18767567334630642,Low,0
8928302f347ffff,0.8401373990770385,0.9732362562620839,0.19647450802652786,0.16506558215834785,0.1912161146426727,Low,0
8928302f34bffff,0.9419380427916737,0.9724038488606146,0.1964866410114036,0.1850782420689917,0.19106436596918272,Low,0
8928302f34fffff,0.9328326109538752,0.9645977267338711,0.19796250931362397,0.18466588443400866,0.19095418646245446,Low,0
8928302f353ffff,0.8599645805787822,0.9709921840764345,0.19351391910394808,0.1664151162783831,0.18790050295993302,Low,0
8928302f357ffff,0.945478966329089,0.964092411496154,0.1994564593431314,0.18858188700740383,0.19229445887660412,Low,0
8928302f35bffff,0.8551996502791197,0.966541837150132,0.1964788974379363,0.16802868437615015,0.18990507449089533,Low,0
8928302f363ffff,0.8474850866074765,0.9634785761370558,0.19646805166494521,0.16650374378086824,0.18929275867456294,Low,0
8928302f367ffff,0.819070265787088,0.9627362796992145,0.19498626174571845,0.15970744923289631,0.18772034822553024,Low,0
8928302f36bffff,0.8555668463544461,0.9662976350192768,0.1964798026796102,0.16810160515093797,0.18985796865836152,Low,0
8928302f36fffff,0.9442247926581269,0.9698585715411256,0.19648096563070247,0.1855221990339186,0.1905587486616141,Low,0
8928302f373ffff,0.9488444443999765,0.9741283501788587,0.1964858638506889,0.18643452031785632,0.1914024503863394,Low,0
8928302f377ffff,0.9451511264324497,0.9624879474706096,0.19795268077365363,0.18709519921354187,0.1905270694141387,Low,0
8928302f37bffff,0.9561700287896909,0.9635102276259001,0.19497684741559365,0.18643101780669136,0.18786218663517903,Low,0
8928302f383ffff,0.955072454587004,0.9760883180394195,0.15730457638709622,0.15023726788779285,0.15354315938558413,Low,0
8928302f387ffff,0.9614347457043642,0.9664217540972656,0.15578289930270087,0.14977509217618076,0.15055198280247387,Low,0
8928302f38bffff,0.9667572952423965,0.9664628575019042,0.1647281546425226,0.15925214523247638,0.15920364304682796,Low,0
8928302f38fffff,0.8146412478039797,0.9568621277294957,0.1617444841499094,0.13176372839329323,0.15476717125219203,Low,0
8928302f393ffff,0.8901699543332762,0.9730712165871598,0.1617615853835507,0.1439953030737537,0.1574055426862394,Low,0
8928302f397ffff,0.757499329065974,0.9723754292466692,0.1617781217839499,0.12254681870889547,0.15730907061238822,Low,0
8928302f39bffff,0.8953375114502307,0.9635898483330476,0.1602640668026276,0.14349043074595813,0.15442882782358136,Low,0
8928302f3a3ffff,0.9286334597073244,0.9488665442264997,0.15429030572087193,0.14327914040087408,0.1464009091970139,Low,0
8928302f3a7ffff,0.9514356372318646,0.973947549353611,0.16028043719404111,0.15249651989751437,0.1561047390144617,Low,0
8928302f3abffff,0.8610451905337473,0.9630862421535015,0.1647186597716801,0.14183020978756977,0.1586382750520685,Low,0
8928302f3afffff,0.9414154189975286,0.9750418897763657,0.1603138289878098,0.1509219104876571,0.1563126987735592,Low,0
8928302f3b3ffff,0.8288368825166925,0.9486765609764203,0.16322758785706068,0.1352890450601657,0.15485018670471282,Low,0
8928302f3b7ffff,0.8310832220819331,0.9676119507582632,0.16323338789609787,0.13566052996403904,0.15794657689102354,Low,0
8928302f3bbffff,0.9518171914562059,0.9665850345259106,0.16024691590281756,0.15252576943413862,0.1548922707405956,Low,0
8928302f3c3ffff,0.8822417533881848,0.9596090908083418,0.15728030279268507,0.1387592501092431,0.15092760836494923,Low,0
8928302f3c7ffff,0.95728294437143,0.9682844880785713,0.1587645254642941,0.15198257239819232,0.1537292272642313,Low,0
8928302f3cbffff,0.9439183772814587,0.9705805742577662,0.1602561396839024,0.15126871531981992,0.1555414960827348,Low,0
8928302f3cfffff,0.9585701315395148,0.9703617538316303,0.16173086064738218,0.15503037236476006,0.15693744158649275,Low,0
8928302f3d3ffff,0.9577106714796559,0.9583646976318722,0.15727727282229867,0.1506261225631327,0.15072898601270773,Low,0
8928302f3d7ffff,0.9580220846328938,0.9629633533624423,0.16174983101883647,0.15495991030168405,0.15575915968370715,Low,0
8928302f3dbffff,0.9573150657026351,0.9719925495162033,0.1632478486461788,0.1562796249525305,0.15867569260863462,Low,0
8928302f403ffff,0.8120309963714649,0.9754985557208892,0.19749562071503984,0.16037256566823474,0.19265669276872188,Low,0
8928302f407ffff,0.9330551882224845,0.9540528149922932,0.1910091979514042,0.17822212314677324,0.18223286299495733,Low,0
8928302f40bffff,0.9579236919771633,0.978825417130585,0.19979163375993395,0.19138513943746518,0.1955611292542684,Moderate,0
8928302f40fffff,0.963669901111075,0.9843443786112825,0.20235118758389192,0.19499974892867772,0.19918325400352116,Moderate,0
8928302f413ffff,0.877883223087445,0.9782355476152315,0.1926911722701844,0.16916034737304758,0.18849735442634474,Low,0
8928302f417ffff,0.8436125836711316,0.9380226053580273,0.1968624626528315,0.16607565074641684,0.18466144011480634,Low,0
8928302f41bffff,0.9575274879948075,0.9835843271640777,0.20116576228455602,0.1926217470308915,0.19786349094510383,Moderate,0
8928302f423ffff,0.9341546293750846,0.9534450545625663,0.1565272846767407,0.14622068760428908,0.1492401654791454,Low,0
8928302f427ffff,0.8392335953227201,0.9933519508606075,0.15795115455757225,0.13255791532472602,0.15690108752044973,Low,0
8928302f42bffff,0.9598880857287919,0.9576795770937466,0.174378534728799,0.16738387789301853,0.16699876139330344,Low,0
8928302f42fffff,0.9442669911719248,0.9890150049359705,0.1637199459650644,0.15459534077126147,0.16192148316675498,Low,0
8928302f433ffff,0.8537068743998277,0.9360112021698875,0.15924525508198017,0.13594876897904057,0.14905534264913464,Low,0
8928302f437ffff,0.8072386387519794,0.9398182137626092,0.16049431177164747,0.12955720976198049,0.15083547740828904,Low,0
8928302f43bffff,0.830070922190176,0.9685670419165868,0.20960841265406624,0.1739898483905797,0.2030198002051802,Moderate,0
8928302f443ffff,0.8679097700487594,0.9706712777442676,0.1981086926357146,0.1719404698701234,0.19229841781295548,Low,0
8928302f447ffff,0.9600792522587244,0.9838908979381209,0.19532015510949258,0.1875228284685797,0.1921737227960917,Low,0
8928302f44bffff,0.9725772868048398,0.9723069471215353,0.19661477558998897,0.19122306498905392,0.19116991221288793,Low,0
8928302f44fffff,0.9705279402328401,0.9851173175757166,0.1982660779358103,0.1924227682370857,0.19531534686238342,Moderate,0
8928302f453ffff,0.9660444425783581,0.9861039065715297,0.19362081608850354,0.1870463133497852,0.19093024313844104,Low,0
8928302f457ffff,0.8555030713064309,0.9806032342104443,0.19213187267539453,0.16436940716965615,0.18840513574040116,Low,0
8928302f45bffff,0.9731387439170508,0.9783531641899477,0.20106801600606292,0.19566707653803353,0.1967155296769267,Moderate,0
8928302f463ffff,0.9621229451812509,0.9838544415085178,0.20791024755644347,0.20003521971236835,0.20455342049354236,High,0
8928302f467ffff,0.8485976674452391,0.9905235641637843,0.1633308834513466,0.13860220671858295,0.1617830888142475,Low,0
8928302f46bffff,0.957795203726513,0.9836251682637027,0.20569157359089904,0.19701040263232217,0.20232340868377385,Moderate,0
8928302f46fffff,0.8323240690144893,0.9731825404040778,0.17422780823781892,0.1450139982879776,0.16955546102991512,Low,0
8928302f473ffff,0.8757810739036546,0.9747292382889912,0.1912012503449644,0.16745043635883444,0.18636944910864986,Low,0
8928302f477ffff,0.948129746779418,0.9891461940576441,0.20266666226789018,0.19215429117668453,0.20046695764464953,Moderate,0
8928302f47bffff,0.8754652921189574,0.9775638992967848,0.20297499376555322,0.17769756220980362,0.1984210263651948,Moderate,0
8928302f483ffff,0.8112362269422817,0.9415211824330386,0.16036174098372233,0.13009125370153035,0.1509839759880149,Low,0
8928302f487ffff,0.8330977805332082,0.9364597874167596,0.15445791716197044,0.12867854797341968,0.1446436282703343,Low,0
8928302f48bffff,0.9268373217006743,0.9469557630656479,0.16398272982282364,0.15198531411415114,0.15528439104895994,Low,0
8928302f48fffff,0.7774547878646623,0.9377705041123897,0.16486204312525618,0.12817278476488084,0.15460276129057002,Low,0
8928302f493ffff,0.8355612986198176,0.9425800421388454,0.15594445132418663,0.13030114826099232,0.14699012750047097,Low,0
8928302f497ffff,0.958924119931329,0.9544515971135912,0.20993941598346913,0.2013159697108453,0.2003770108825167,Moderate,0
8928302f49bffff,0.8096770530886538,0.9489098254368223,0.16331777428947292,0.13223465420369834,0.1549738406917541,Low,0
8928302f4a3ffff,0.7431769605851305,0.9342963926665594,0.15738996195161054,0.11696859354980725,0.14704887369331676,Low,0
8928302f4a7ffff,0.9570300472617153,0.9365682550211252,0.15742228269176697,0.15065785464454884,0.14743671260207047,Low,0
8928302f4abffff,0.9572626830106834,0.937218206587085,0.16642010163839457,0.15930775300128022,0.15597194919757656,Low,0
8928302f4afffff,0.9570135871135559,0.9364531617283159,0.16194584810034754,0.15498437700866063,0.15165470148234403,Low,0
8928302f4b3ffff,0.9557168807703527,0.9354901234794605,0.15894287025683898,0.151904384182553,0.14868948532275017,Low,0
8928302f4b7ffff,0.8473260301418025,0.9350149916919227,0.16334383650091877,0.13840548453045518,0.15272893592883335,Low,0
8928302f4bbffff,0.8267005859716368,0.9363986251539759,0.16192611484605765,0.13386441402734642,0.1516273913183732,Low,0
8928302f4c3ffff,0.9657386628115698,0.9901246306166818,0.20133455418063023,0.1944365631321654,0.19934630108847082,Moderate,0
8928302f4c7ffff,0.87236270439264,0.9834101702992893,0.1923731648402939,0.16781917433264992,0.1891817267966067,Low,0
8928302f4cbffff,0.8640891625860581,0.9882412999409053,0.19811412979023177,0.171188272506907,0.19578456516055986,Moderate,0
